16.10.2019 10:50:48
Operator: -
x
--Nr.--|----Zeit----|----MA3500-1----|---MA3500-2-1---|---MA3500-2-2---|---MA3500-2-3---|---MA3500-2-4---|---MA3500-2-5---|---MA3500-2-6---|---MA3500-2-7---|---MA3500-2-8---|---MA3500-2-9---|---MA3500-2-10--|------Vhmp2-----|------Ihmp2-----|------Vhmp3-----|------Ihmp3-----|------Vhmp4-----|------Ihmp4-----|-----Vps-1------|-----Ips-1------|----Temp.-1-----|----Temp.-2-----|----Temp.-3-----|----Temp.-4-----|----M-Schleif.----
    1  |  10:54:51  |    0,00100004  |   -0,48183754  |   -0,00006695  |   -0,48196128  |   -0,48184365  |   -0,48193690  |   -0,48199520  |    0,72020883  |    5,34502112  |    5,26317504  |    5,40662144  |    2,40000000  |    0,00500000  |    0,49100000  |    0,09990000  |    1,93800000  |    0,10000000  |    0,00000000  |    0,00000000  |   22,73423244  |   22,27635266  |  1329,00483327  |  1329,14968694  |   52,00000000  |  
    1  |  10:54:54  |    0,00100029  |    0,51153267  |   -0,00006076  |    0,51152429  |    0,51115827  |    0,51174333  |    0,51250938  |    0,72509210  |    5,32822368  |    5,24715808  |    5,39165376  |    2,40000000  |    0,00500000  |    0,52000000  |    0,10010000  |    2,05700000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,84377061  |   22,32203779  |  1329,00483327  |  1329,14968694  |   53,00000000  |  
    1  |  10:54:56  |    0,00100048  |   -0,48155789  |   -0,00006488  |   -0,48166160  |   -0,48155965  |   -0,48166499  |   -0,48172643  |    0,72479322  |    5,31199040  |    5,23137056  |    5,37651968  |    2,40000000  |    0,00490000  |    0,49100000  |    0,10010000  |    1,93700000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,91516949  |   22,37229219  |  1329,00483327  |  1329,14968694  |   54,00000000  |  
    1  |  10:54:59  |    0,00100018  |    0,51112995  |   -0,00005819  |    0,51115155  |    0,51078659  |    0,51137984  |    0,51213450  |    0,72512448  |    5,29597792  |    5,21602880  |    5,36171328  |    2,40000000  |    0,00490000  |    0,52000000  |    0,10010000  |    2,05500000  |    0,10010000  |    0,00000000  |    0,00000000  |   22,98846142  |   22,41167708  |  1329,00483327  |  1329,14968694  |   55,00000000  |  
    1  |  10:55:02  |    0,00100016  |   -0,48122797  |   -0,00006397  |   -0,48134608  |   -0,48123197  |   -0,48133194  |   -0,48140125  |    0,72504774  |    5,27990912  |    5,20057312  |    5,34682048  |    2,40000000  |    0,00490000  |    0,49000000  |    0,10010000  |    1,93500000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,04394376  |   22,48524938  |  1329,00483327  |  1329,14968694  |   56,00000000  |  
    1  |  10:55:05  |    0,00100015  |    0,51071939  |   -0,00005998  |    0,51073920  |    0,51037267  |    0,51100512  |    0,51175482  |    0,72055686  |    5,26415840  |    5,18540512  |    5,33191648  |    2,40000000  |    0,00490000  |    0,52000000  |    0,10010000  |    2,05400000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,14040970  |   22,53912997  |  1329,00483327  |  1329,14968694  |   57,00000000  |  
    1  |  10:55:08  |    0,00100030  |   -0,48090554  |   -0,00006652  |   -0,48100813  |   -0,48089725  |   -0,48100442  |   -0,48107085  |    0,72518374  |    5,24918880  |    5,17050496  |    5,31706944  |    2,40000000  |    0,00490000  |    0,49000000  |    0,10010000  |    1,93400000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,19132348  |   22,59521719  |  1329,00483327  |  1329,14968694  |   58,00000000  |  
    1  |  10:55:10  |    0,00100034  |    0,51036448  |   -0,00006051  |    0,51038314  |    0,51004141  |    0,51067437  |    0,51139136  |    0,72069363  |    5,23500960  |    5,15625536  |    5,30269440  |    2,40000000  |    0,00490000  |    0,51900000  |    0,10010000  |    2,05200000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,30655244  |   22,65036009  |  1329,00483327  |  1329,14968694  |   59,00000000  |  
    1  |  10:55:13  |    0,00100024  |   -0,48063027  |   -0,00006652  |   -0,48071235  |   -0,48059677  |   -0,48071389  |   -0,48080016  |    0,72052422  |    5,22241120  |    5,14339584  |    5,28911264  |    2,40000000  |    0,00490000  |    0,49000000  |    0,10010000  |    1,93300000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,36645426  |   22,71810840  |  1329,00483327  |  1329,14968694  |   60,00000000  |  
    1  |  10:55:16  |    0,00100018  |    0,51003648  |   -0,00005991  |    0,51004506  |    0,50968733  |    0,51031754  |    0,51105722  |    0,72514035  |    5,20992000  |    5,13107840  |    5,27626816  |    2,40000000  |    0,00500000  |    0,51900000  |    0,10020000  |    2,05100000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,43818030  |   22,77593196  |  1329,00483327  |  1329,14968694  |   61,00000000  |  
    1  |  10:55:19  |    0,00100016  |   -0,48032202  |   -0,00006534  |   -0,48047008  |   -0,48035498  |   -0,48043677  |   -0,48052595  |    0,72518790  |    5,19802624  |    5,11905472  |    5,26357856  |    2,40000000  |    0,00500000  |    0,48900000  |    0,09990000  |    1,93200000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,51179973  |   22,83816831  |  1329,00483327  |  1329,14968694  |   62,00000000  |  
    1  |  10:55:21  |    0,00100020  |    0,50972707  |   -0,00005980  |    0,50973619  |    0,50938138  |    0,50999373  |    0,51074042  |    0,72495418  |    5,18620832  |    5,10698592  |    5,25106720  |    2,40000000  |    0,00490000  |    0,51900000  |    0,10000000  |    2,05000000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,57375488  |   22,89158226  |  1329,00483327  |  1329,14968694  |   63,00000000  |  
    1  |  10:55:24  |    0,00100029  |   -0,48013200  |   -0,00006554  |   -0,48023251  |   -0,48012867  |   -0,48022480  |   -0,48026573  |    0,72943002  |    5,17574592  |    5,09610144  |    5,23915008  |    2,40000000  |    0,00500000  |    0,48900000  |    0,10010000  |    1,93100000  |    0,10010000  |    0,00000000  |    0,00000000  |   23,64201732  |   22,96989285  |  1329,00483327  |  1329,14968694  |   64,00000000  |  
    2  |  10:59:45  |    0,00100004  |    0,51512253  |   -0,95854528  |    0,51478026  |    0,51489389  |    0,51449437  |    0,51570384  |    0,71597958  |    5,58317248  |    5,53275648  |    5,60980736  |    2,40000000  |    0,00490000  |    0,53600000  |    0,10010000  |    2,07000000  |    0,10010000  |    1,04700000  |   50,07000000  |   22,32842284  |   22,47910516  |  1329,00483327  |  1329,14968694  |    1,00000000  |  
    2  |  10:59:48  |    0,00100011  |   -0,48372973  |   -0,95862720  |   -0,48491818  |   -0,48498474  |   -0,48446973  |   -0,48471507  |    0,71601907  |    5,59482176  |    5,54757888  |    5,62492288  |    2,40000000  |    0,00500000  |    0,48100000  |    0,10010000  |    1,94900000  |    0,10010000  |    1,05000000  |   50,05000000  |   22,23765475  |   22,39340243  |  1329,00483327  |  1329,14968694  |    2,00000000  |  
    2  |  10:59:51  |    0,00100009  |    0,51535482  |   -0,95870758  |    0,51502189  |    0,51511843  |    0,51480579  |    0,51597514  |    0,71577350  |    5,60139136  |    5,55298176  |    5,63552512  |    2,40000000  |    0,00490000  |    0,53600000  |    0,10020000  |    2,07100000  |    0,10010000  |    1,05000000  |   50,07000000  |   22,15587115  |   22,30927739  |  1329,00483327  |  1329,14968694  |    3,00000000  |  
    2  |  10:59:53  |    0,00100013  |   -0,48376154  |   -0,95865350  |   -0,48492243  |   -0,48501331  |   -0,48458170  |   -0,48482525  |    0,72008435  |    5,60006528  |    5,55901440  |    5,64607296  |    2,40000000  |    0,00490000  |    0,48100000  |    0,10010000  |    1,95000000  |    0,10000000  |    1,05000000  |   50,09000000  |   22,11001654  |   22,22389435  |  1329,00483327  |  1329,14968694  |    4,00000000  |  
    2  |  10:59:56  |    0,00100016  |    0,51533680  |   -0,95872762  |    0,51515434  |    0,51527267  |    0,51497619  |    0,51612835  |    0,72060390  |    5,60337600  |    5,56329920  |    5,65308096  |    2,40000000  |    0,00500000  |    0,53600000  |    0,10020000  |    2,07200000  |    0,10010000  |    1,05000000  |   50,09000000  |   22,08448952  |   22,11803521  |  1329,00483327  |  1329,14968694  |    5,00000000  |  
    2  |  10:59:58  |    0,00100007  |   -0,48352749  |   -0,95849107  |   -0,48492557  |   -0,48498957  |   -0,48468496  |   -0,48492576  |    0,72066010  |    5,58298496  |    5,55421568  |    5,65521536  |    2,40000000  |    0,00490000  |    0,48100000  |    0,10020000  |    1,95000000  |    0,10020000  |    1,05000000  |   50,09000000  |   22,05360526  |   22,07471591  |  1329,00483327  |  1329,14968694  |    6,00000000  |  
    2  |  11:00:01  |    0,00100032  |    0,51512192  |   -0,95853862  |    0,51491232  |    0,51501072  |    0,51485962  |    0,51599328  |    0,72060288  |    5,58348096  |    5,54815424  |    5,65138048  |    2,40000000  |    0,00490000  |    0,53600000  |    0,10000000  |    2,07100000  |    0,09990000  |    1,05000000  |   50,09000000  |   22,02366672  |   21,97405990  |  1329,00483327  |  1329,14968694  |    7,00000000  |  
    2  |  11:00:03  |    0,00100017  |   -0,48349629  |   -0,95842106  |   -0,48476099  |   -0,48484013  |   -0,48455187  |   -0,48476051  |    0,72053530  |    5,57383872  |    5,54561664  |    5,65239872  |    2,40000000  |    0,00490000  |    0,48100000  |    0,10020000  |    1,94900000  |    0,10000000  |    1,05000000  |   50,11000000  |   22,01783662  |   21,91073805  |  1329,00483327  |  1329,14968694  |    8,00000000  |  
    2  |  11:00:06  |    0,00100021  |    0,51479050  |   -0,95826522  |    0,51474650  |    0,51481098  |    0,51484483  |    0,51593619  |    0,72046426  |    5,55453312  |    5,53193472  |    5,64710528  |    2,40000000  |    0,00490000  |    0,53500000  |    0,10010000  |    2,07100000  |    0,10010000  |    1,05000000  |   50,11000000  |   22,00838242  |   21,88364551  |  1329,00483327  |  1329,14968694  |    9,00000000  |  
    2  |  11:00:09  |    0,00100018  |   -0,48311664  |   -0,95807443  |   -0,48450179  |   -0,48454403  |   -0,48438698  |   -0,48460131  |    0,72055270  |    5,53638464  |    5,51634368  |    5,63765760  |    2,40000000  |    0,00490000  |    0,48000000  |    0,10010000  |    1,94800000  |    0,10010000  |    1,05000000  |   50,11000000  |   22,01673363  |   21,82111304  |  1329,00483327  |  1329,14968694  |   10,00000000  |  
    2  |  11:00:11  |    0,00100004  |    0,51439696  |   -0,95796531  |    0,51444826  |    0,51449501  |    0,51455194  |    0,51566445  |    0,72038496  |    5,52243648  |    5,50282304  |    5,62759680  |    2,40000000  |    0,00490000  |    0,53500000  |    0,10010000  |    2,06900000  |    0,10010000  |    1,05000000  |   50,09000000  |   22,08228350  |   21,79496634  |  1329,00483327  |  1329,14968694  |   11,00000000  |  
    2  |  11:00:14  |    0,00100020  |   -0,48283770  |   -0,95780992  |   -0,48420064  |   -0,48425936  |   -0,48414864  |   -0,48432125  |    0,72046758  |    5,50857344  |    5,49067968  |    5,61820352  |    2,40000000  |    0,00490000  |    0,48000000  |    0,09990000  |    1,94700000  |    0,10010000  |    1,05000000  |   50,09000000  |   22,08385923  |   21,75747927  |  1329,00483327  |  1329,14968694  |   12,00000000  |  
    2  |  11:00:16  |    0,00100014  |    0,51411539  |   -0,95769606  |    0,51416403  |    0,51419395  |    0,51432384  |    0,51540221  |    0,72524403  |    5,49248576  |    5,47689600  |    5,60792320  |    2,40000000  |    0,00490000  |    0,53500000  |    0,10020000  |    2,06800000  |    0,10010000  |    1,05000000  |   50,07000000  |   22,13538619  |   21,75905434  |  1329,00483327  |  1329,14968694  |   13,00000000  |  
    2  |  11:00:19  |    0,00100014  |   -0,48247856  |   -0,95750490  |   -0,48393136  |   -0,48397568  |   -0,48391338  |   -0,48408829  |    0,72511878  |    5,47566656  |    5,46186688  |    5,59651968  |    2,40000000  |    0,00490000  |    0,48000000  |    0,10010000  |    1,94600000  |    0,10010000  |    1,05000000  |   50,09000000  |   22,16028332  |   21,72739543  |  1329,00483327  |  1329,14968694  |   14,00000000  |  
    2  |  11:00:21  |    0,00100040  |    0,51371651  |   -0,95738195  |    0,51379264  |    0,51382403  |    0,51401120  |    0,51508064  |    0,72522982  |    5,45905088  |    5,44648384  |    5,58417344  |    2,40000000  |    0,00490000  |    0,53400000  |    0,10010000  |    2,06700000  |    0,10010000  |    1,05000000  |   50,05000000  |   22,22315731  |   21,73290815  |  1329,00483327  |  1329,14968694  |   15,00000000  |  
    2  |  11:00:24  |    0,00100002  |   -0,48212298  |   -0,95716634  |   -0,48359075  |   -0,48362858  |   -0,48358253  |   -0,48378832  |    0,72517670  |    5,44073344  |    5,43040896  |    5,57110400  |    2,40000000  |    0,00490000  |    0,47900000  |    0,10010000  |    1,94500000  |    0,10010000  |    1,05000000  |   50,05000000  |   22,26759532  |   21,72818296  |  1329,00483327  |  1329,14968694  |   16,00000000  |  
    2  |  11:00:27  |    0,00100010  |    0,51326186  |   -0,95704006  |    0,51341674  |    0,51344922  |    0,51365280  |    0,51470906  |    0,72511859  |    5,42261440  |    5,41366912  |    5,55708608  |    2,40000000  |    0,00490000  |    0,53400000  |    0,10010000  |    2,06500000  |    0,10010000  |    1,05000000  |   50,07000000  |   22,35584289  |   21,74566621  |  1329,00483327  |  1329,14968694  |   17,00000000  |  
    2  |  11:00:29  |    0,00100026  |   -0,48173603  |   -0,95684602  |   -0,48319693  |   -0,48324826  |   -0,48324624  |   -0,48341283  |    0,72074470  |    5,40443328  |    5,39650816  |    5,54221120  |    2,40000000  |    0,00490000  |    0,47900000  |    0,10000000  |    1,94300000  |    0,10000000  |    1,05000000  |   50,05000000  |   22,42612755  |   21,75747927  |  1329,00483327  |  1329,14968694  |   18,00000000  |  
    2  |  11:00:32  |    0,00100000  |    0,51282768  |   -0,95669574  |    0,51294634  |    0,51297299  |    0,51324403  |    0,51429274  |    0,72041498  |    5,38642688  |    5,37956544  |    5,52725056  |    2,40000000  |    0,00490000  |    0,53300000  |    0,10010000  |    2,06400000  |    0,10000000  |    1,05000000  |   50,09000000  |   22,46142806  |   21,78803592  |  1329,00483327  |  1329,14968694  |   19,00000000  |  
    2  |  11:00:34  |    0,00100001  |   -0,48137706  |   -0,95647539  |   -0,48281536  |   -0,48285885  |   -0,48289891  |   -0,48307328  |    0,72069651  |    5,36721376  |    5,36158176  |    5,51135424  |    2,40000000  |    0,00490000  |    0,47900000  |    0,10010000  |    1,94200000  |    0,10000000  |    1,05000000  |   50,11000000  |   22,56796236  |   21,82253064  |  1329,00483327  |  1329,14968694  |   20,00000000  |  
    2  |  11:00:37  |    0,00100034  |    0,51236880  |   -0,95634643  |    0,51248131  |    0,51249661  |    0,51283293  |    0,51385312  |    0,72043187  |    5,34875712  |    5,34387104  |    5,49537088  |    2,40000000  |    0,00490000  |    0,53300000  |    0,10010000  |    2,06200000  |    0,09990000  |    1,05000000  |   50,11000000  |   22,61666046  |   21,83402897  |  1329,00483327  |  1329,14968694  |   21,00000000  |  
    2  |  11:00:39  |    0,00100019  |   -0,48098157  |   -0,95612378  |   -0,48246675  |   -0,48253018  |   -0,48257501  |   -0,48277946  |    0,72052890  |    5,33030048  |    5,32634464  |    5,47919424  |    2,40000000  |    0,00490000  |    0,47800000  |    0,10000000  |    1,94100000  |    0,10010000  |    1,05000000  |   50,09000000  |   22,70964597  |   21,87340711  |  1329,00483327  |  1329,14968694  |   22,00000000  |  
    2  |  11:00:42  |    0,00100013  |    0,51189027  |   -0,95599846  |    0,51208474  |    0,51210989  |    0,51246109  |    0,51347632  |    0,72069574  |    5,31231104  |    5,30865056  |    5,46250496  |    2,40000000  |    0,00490000  |    0,53300000  |    0,10010000  |    2,06000000  |    0,10010000  |    1,05000000  |   50,07000000  |   22,79112877  |   21,92995500  |  1329,00483327  |  1329,14968694  |   23,00000000  |  
    2  |  11:00:44  |    0,00100024  |   -0,48061581  |   -0,95579648  |   -0,48212445  |   -0,48215315  |   -0,48223043  |   -0,48242099  |    0,72025082  |    5,29501952  |    5,29164224  |    5,44622016  |    2,40000000  |    0,00490000  |    0,47800000  |    0,10010000  |    1,93900000  |    0,10010000  |    1,05000000  |   50,09000000  |   22,89940801  |   21,98036065  |  1329,00483327  |  1329,14968694  |   24,00000000  |  
    2  |  11:00:47  |    0,00100032  |    0,51145389  |   -0,95567379  |    0,51163936  |    0,51166506  |    0,51203907  |    0,51305667  |    0,72043578  |    5,27740096  |    5,27449408  |    5,42979072  |    2,40000000  |    0,00490000  |    0,53200000  |    0,10010000  |    2,05800000  |    0,10010000  |    1,05000000  |   50,11000000  |   22,95063311  |   22,04116354  |  1329,00483327  |  1329,14968694  |   25,00000000  |  
    2  |  11:00:50  |    0,00100020  |   -0,48022451  |   -0,95545606  |   -0,48179651  |   -0,48182954  |   -0,48190739  |   -0,48207293  |    0,72044506  |    5,26046656  |    5,25788320  |    5,41366592  |    2,40000000  |    0,00490000  |    0,47800000  |    0,10000000  |    1,93800000  |    0,10010000  |    1,04800000  |   50,09000000  |   23,01730581  |   22,07755133  |  1329,00483327  |  1329,14968694  |   26,00000000  |  
    2  |  11:00:52  |    0,00100011  |    0,51105322  |   -0,95534163  |    0,51125642  |    0,51126874  |    0,51167114  |    0,51267930  |    0,71591942  |    5,24418272  |    5,24160608  |    5,39770368  |    2,40000000  |    0,00490000  |    0,53200000  |    0,10010000  |    2,05700000  |    0,10010000  |    1,04800000  |   50,09000000  |   23,09343735  |   22,16623848  |  1329,00483327  |  1329,14968694  |   27,00000000  |  
    2  |  11:00:55  |    0,00100018  |   -0,47991776  |   -0,95513888  |   -0,48142509  |   -0,48147712  |   -0,48156461  |   -0,48173274  |    0,72043251  |    5,22783040  |    5,22523072  |    5,38142208  |    2,40000000  |    0,00490000  |    0,47700000  |    0,10020000  |    1,93600000  |    0,10010000  |    1,04800000  |   50,09000000  |   23,19573710  |   22,21570274  |  1329,00483327  |  1329,14968694  |   28,00000000  |  
    2  |  11:00:57  |    0,00100034  |    0,51064544  |   -0,95501734  |    0,51083635  |    0,51087005  |    0,51127427  |    0,51225840  |    0,72050528  |    5,21204800  |    5,20935776  |    5,36562496  |    2,40000000  |    0,00490000  |    0,53100000  |    0,10010000  |    2,05500000  |    0,10010000  |    1,04800000  |   50,05000000  |   23,27423747  |   22,27493486  |  1329,00483327  |  1329,14968694  |   29,00000000  |  
    2  |  11:01:00  |    0,00100012  |   -0,47958733  |   -0,95485766  |   -0,48112176  |   -0,48117843  |   -0,48123923  |   -0,48141181  |    0,72049926  |    5,19828000  |    5,19495008  |    5,35052480  |    2,40000000  |    0,00490000  |    0,47700000  |    0,10000000  |    1,93500000  |    0,10010000  |    1,04800000  |   50,09000000  |   23,36866119  |   22,33133243  |  1329,00483327  |  1329,14968694  |   30,00000000  |  
    2  |  11:01:02  |    0,00100016  |    0,51025299  |   -0,95474022  |    0,51047187  |    0,51046762  |    0,51089427  |    0,51188755  |    0,72058566  |    5,18388416  |    5,18061984  |    5,33578816  |    2,40000000  |    0,00490000  |    0,53100000  |    0,10000000  |    2,05400000  |    0,10010000  |    1,04800000  |   50,09000000  |   23,45362920  |   22,40931397  |  1329,00483327  |  1329,14968694  |   31,00000000  |  
    2  |  11:01:05  |    0,00100030  |   -0,47927834  |   -0,95456230  |   -0,48081626  |   -0,48085280  |   -0,48093539  |   -0,48113517  |    0,72048154  |    5,16964672  |    5,16643296  |    5,32123712  |    2,40000000  |    0,00490000  |    0,47700000  |    0,10000000  |    1,93400000  |    0,10010000  |    1,04800000  |   50,07000000  |   23,52803722  |   22,48320131  |  1329,00483327  |  1329,14968694  |   32,00000000  |  
    2  |  11:01:08  |    0,00100016  |    0,50991283  |   -0,95446874  |    0,51007754  |    0,51012010  |    0,51054282  |    0,51152445  |    0,72039552  |    5,15512768  |    5,15191936  |    5,30655808  |    2,40000000  |    0,00490000  |    0,53100000  |    0,10000000  |    2,05200000  |    0,10010000  |    1,04800000  |   50,05000000  |   23,61111774  |   22,53912997  |  1329,00483327  |  1329,14968694  |   33,00000000  |  
    2  |  11:01:10  |    0,00100007  |   -0,47899645  |   -0,95429754  |   -0,48051376  |   -0,48055443  |   -0,48062237  |   -0,48081530  |    0,71586214  |    5,14341056  |    5,13910400  |    5,29260000  |    2,40000000  |    0,00490000  |    0,47600000  |    0,10000000  |    1,93300000  |    0,10010000  |    1,04500000  |   50,09000000  |   23,69782652  |   22,62641219  |  1329,00483327  |  1329,14968694  |   34,00000000  |  
    2  |  11:01:13  |    0,00100015  |    0,50960333  |   -0,95424794  |    0,50977299  |    0,50982099  |    0,51019472  |    0,51120960  |    0,72067571  |    5,13197056  |    5,12742144  |    5,27976224  |    2,40000000  |    0,00490000  |    0,53000000  |    0,10010000  |    2,05100000  |    0,10010000  |    1,04500000  |   50,11000000  |   23,76593399  |   22,69857153  |  1329,00483327  |  1329,14968694  |   35,00000000  |  
    2  |  11:01:15  |    0,00100000  |   -0,47879373  |   -0,95408864  |   -0,48026147  |   -0,48031418  |   -0,48039203  |   -0,48055971  |    0,72065555  |    5,12131968  |    5,11594784  |    5,26739584  |    2,40000000  |    0,00490000  |    0,47600000  |    0,10010000  |    1,93200000  |    0,10010000  |    1,04500000  |   50,11000000  |   23,83025908  |   22,77025984  |  1329,00483327  |  1329,14968694  |   36,00000000  |  
    2  |  11:01:18  |    0,00100021  |    0,50930026  |   -0,95400448  |    0,50947888  |    0,50951152  |    0,50989664  |    0,51090189  |    0,72072992  |    5,10969600  |    5,10427680  |    5,25506912  |    2,40000000  |    0,00500000  |    0,53000000  |    0,10000000  |    2,05000000  |    0,10010000  |    1,04500000  |   50,11000000  |   23,88843658  |   22,84777960  |  1329,00483327  |  1329,14968694  |   37,00000000  |  
    2  |  11:01:20  |    0,00100031  |   -0,47853619  |   -0,95387699  |   -0,48003616  |   -0,48008333  |   -0,48013082  |   -0,48032493  |    0,72070714  |    5,09981344  |    5,09347328  |    5,24303872  |    2,40000000  |    0,00490000  |    0,47600000  |    0,10010000  |    1,93100000  |    0,10010000  |    1,04500000  |   50,09000000  |   23,96931928  |   22,91001737  |  1329,00483327  |  1329,14968694  |   38,00000000  |  
    2  |  11:01:23  |    0,00100025  |    0,50903853  |   -0,95382720  |    0,50921482  |    0,50924698  |    0,50961600  |    0,51062608  |    0,72526598  |    5,09044544  |    5,08352960  |    5,23197952  |    2,40000000  |    0,00490000  |    0,53000000  |    0,10010000  |    2,04900000  |    0,10010000  |    1,04500000  |   50,09000000  |   24,00873656  |   22,97068069  |  1329,00483327  |  1329,14968694  |   39,00000000  |  
    2  |  11:01:25  |    0,00100015  |   -0,47837123  |   -0,95372480  |   -0,47978627  |   -0,47983130  |   -0,47986432  |   -0,48004160  |    0,72523366  |    5,08295488  |    5,07486432  |    5,22158656  |    2,40000000  |    0,00490000  |    0,47600000  |    0,10000000  |    1,93000000  |    0,10000000  |    1,04500000  |   50,09000000  |   24,07164756  |   23,04505395  |  1329,00483327  |  1329,14968694  |   40,00000000  |  
    2  |  11:01:28  |    0,00100012  |    0,50885760  |   -0,95368787  |    0,50894746  |    0,50899658  |    0,50933229  |    0,51033747  |    0,72046739  |    5,07573216  |    5,06694304  |    5,21225248  |    2,40000000  |    0,00490000  |    0,53000000  |    0,10000000  |    2,04700000  |    0,09990000  |    1,04500000  |   50,11000000  |   24,14607022  |   23,09264115  |  1329,00483327  |  1329,14968694  |   41,00000000  |  
    2  |  11:01:31  |    0,00100012  |   -0,47817555  |   -0,95356307  |   -0,47968147  |   -0,47972893  |   -0,47974013  |   -0,47992515  |    0,72046720  |    5,06782688  |    5,05888800  |    5,20316928  |    2,40000000  |    0,00490000  |    0,47500000  |    0,10000000  |    1,92900000  |    0,10010000  |    1,04500000  |   50,07000000  |   24,18470132  |   23,17253254  |  1329,00483327  |  1329,14968694  |   42,00000000  |  
    2  |  11:01:33  |    0,00100024  |    0,50863274  |   -0,95351392  |    0,50878490  |    0,50882179  |    0,50915101  |    0,51016858  |    0,72507034  |    5,05984128  |    5,05062240  |    5,19416224  |    2,40000000  |    0,00490000  |    0,52900000  |    0,10000000  |    2,04700000  |    0,10010000  |    1,04500000  |   50,07000000  |   24,23232072  |   23,24517716  |  1329,00483327  |  1329,14968694  |   43,00000000  |  
    2  |  11:01:36  |    0,00100006  |   -0,47802989  |   -0,95340026  |   -0,47948269  |   -0,47953469  |   -0,47953344  |   -0,47972877  |    0,72514867  |    5,05217600  |    5,04264960  |    5,18532992  |    2,40000000  |    0,00500000  |    0,47500000  |    0,10010000  |    1,92900000  |    0,10010000  |    1,04500000  |   50,09000000  |   24,28845577  |   23,32034485  |  1329,00483327  |  1329,14968694  |   44,00000000  |  
    2  |  11:01:38  |    0,00100020  |    0,50842986  |   -0,95335686  |    0,50853485  |    0,50859197  |    0,50889456  |    0,50990227  |    0,72046886  |    5,04568992  |    5,03461280  |    5,17625088  |    2,40000000  |    0,00490000  |    0,52900000  |    0,10000000  |    2,04600000  |    0,10010000  |    1,04500000  |   50,11000000  |   24,32519639  |   23,35060153  |  1329,00483327  |  1329,14968694  |   45,00000000  |  
    2  |  11:01:41  |    0,00100011  |   -0,47817197  |   -0,95353632  |   -0,47949760  |   -0,47955693  |   -0,47945277  |   -0,47964208  |    0,72053466  |    5,06411776  |    5,04134944  |    5,17276192  |    2,40000000  |    0,00490000  |    0,47600000  |    0,10000000  |    1,92900000  |    0,10010000  |    1,04500000  |   50,09000000  |   24,38937524  |   23,42246232  |  1329,00483327  |  1329,14968694  |   46,00000000  |  
    2  |  11:01:43  |    0,00100012  |    0,50868221  |   -0,95358195  |    0,50873792  |    0,50881210  |    0,50897037  |    0,51003018  |    0,72075187  |    5,06366336  |    5,04745952  |    5,17683648  |    2,40000000  |    0,00490000  |    0,52900000  |    0,10000000  |    2,04700000  |    0,10010000  |    1,04500000  |   50,11000000  |   24,40009813  |   23,47588621  |  1329,00483327  |  1329,14968694  |   47,00000000  |  
    2  |  11:01:46  |    0,00099997  |   -0,47818512  |   -0,95355462  |   -0,47952829  |   -0,47958352  |   -0,47949546  |   -0,47969184  |    0,72035763  |    5,06756064  |    5,04430816  |    5,17390688  |    2,40000000  |    0,00490000  |    0,47600000  |    0,10010000  |    1,92900000  |    0,10010000  |    1,04500000  |   50,07000000  |   24,39347517  |   23,52741985  |  1329,00483327  |  1329,14968694  |   48,00000000  |  
    2  |  11:01:49  |    0,00100022  |    0,50900035  |   -0,95383482  |    0,50890736  |    0,50898979  |    0,50902029  |    0,51009619  |    0,72050118  |    5,08967360  |    5,06171520  |    5,18035808  |    2,40000000  |    0,00490000  |    0,53000000  |    0,10000000  |    2,04700000  |    0,10010000  |    1,04500000  |   50,07000000  |   24,37565631  |   23,53971240  |  1329,00483327  |  1329,14968694  |   49,00000000  |  
    2  |  11:01:51  |    0,00100007  |   -0,47878179  |   -0,95408026  |   -0,47997709  |   -0,48004634  |   -0,47977706  |   -0,48000621  |    0,72036090  |    5,11812160  |    5,08134368  |    5,19152704  |    2,40000000  |    0,00490000  |    0,47600000  |    0,10000000  |    1,93000000  |    0,10010000  |    1,04500000  |   50,11000000  |   24,35026856  |   23,59644788  |  1329,00483327  |  1329,14968694  |   50,00000000  |  
    2  |  11:01:54  |    0,00100035  |    0,50981661  |   -0,95448403  |    0,50950576  |    0,50962490  |    0,50945133  |    0,51056819  |    0,72045248  |    5,15386400  |    5,10986240  |    5,20973536  |    2,40000000  |    0,00490000  |    0,53100000  |    0,10010000  |    2,04900000  |    0,10010000  |    1,04500000  |   50,07000000  |   24,32582713  |   23,62371279  |  1329,00483327  |  1329,14968694  |   51,00000000  |  
